    #, H, K, L,  Seconds,  Monitor, Detector,     dead,       i1,       i2,       i3,       i4,   normlz,    Foils,     TEMP,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,  keith_I,  keith_V,    CTEMP,    Timer,  tempsec,     pd17,     pd18, agi34410,  agidaq1,  agidaq2,  agidaq3,  agidaq4,   CTEMPB
  738, 0.0000000, -0.0000000, 2.4999993,   5.0000,  3.18966,        0,        0,   0.0056,        0,        0,        0, 20872.758,        0,        0,        0,      165,    35238,    11937,    66577,    22943,        0,    83053,     3205,     1067,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  739, 0.0000000, 0.0000004, 2.5050001,   5.0000,  3.19712,        0,        0,  0.00551,        0,        0,        0, 20714.893,        0,        0,        0,      145,    34820,    11792,    66228,    22708,        0,    83129,     3073,     1074,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  740, 0.0000000, -0.0000000, 2.5100001,   5.0000,  3.19461,        0,        0,  0.00552,        0,        0,        0, 20094.159,        0,        0,        0,      141,    34044,    11668,    64193,    22332,        0,    80310,     3032,     1082,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  741, 0.0000000, -0.0000000, 2.5150006,   5.0000,  3.19735,        0,        0,  0.00552,        0,        0,        0, 19999.062,        0,        0,        0,      159,    33848,    11653,    63944,    22508,        0,    81121,     2991,     1080,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  742, 0.0000000, -0.0000000, 2.5200001,   5.0000,  3.19558,        0,        0,  0.00549,        0,        0,        0, 19810.801,        0,        0,        0,      175,    33406,    11622,    63307,    22565,        0,    81757,     3007,     1095,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  743, 0.0000000, 0.0000004, 2.5250002,   5.0000,  3.19402,        0,        0,  0.00555,        0,        0,        0, 19670.196,        0,        0,        0,      134,    33265,    11917,    62827,    22823,        0,    81724,     2945,     1040,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  744, 0.0000000, -0.0000000, 2.5299994,   5.0000,  3.19275,        0,        0,  0.00549,        0,        0,        0, 19513.272,        0,        0,        1,      145,    32970,    11745,    62301,    22610,        1,    81325,     2933,     1046,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  745, 0.0000000, 0.0000004, 2.5350006,   5.0000,  3.19301,        0,        0,  0.00555,        0,        0,        0, 19199.126,        0,        0,        0,      122,    32487,    11542,    61303,    22304,        0,    80011,     2854,      989,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  746, 0.0000000, 0.0000004, 2.5399994,   5.0000,  3.19093,        0,        0,  0.00549,        0,        0,        0, 19098.821,        0,        0,        0,      144,    32279,    11589,    60943,    22402,        0,    80230,     2825,     1078,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  747, 0.0000000, 0.0000004, 2.5450001,   5.0000,  3.19621,        0,        0,  0.00553,        0,        0,        0, 18912.399,        0,        0,        1,      142,    31980,    11828,    60448,    22746,        1,    80194,     2793,      988,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  748, 0.0000000, 0.0000004, 2.5500000,   5.0000,  3.19925,        0,        0,  0.00552,        0,        0,        0,  18719.7,        0,        0,        0,      123,    31556,    11778,    59889,    22752,        0,    80508,     2760,     1097,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  749, 0.0000000, -0.0000000, 2.5550003,   5.0000,  3.21272,        0,        0,   0.0056,        0,        0,        0, 18500.834,        0,        0,        1,      138,    31727,    11797,    59438,    22680,        1,    80248,     2810,     1066,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  750, 0.0000000, 0.0000004, 2.5599998,   5.0000,  3.20981,        0,        0,  0.00547,        0,        0,        0, 18382.396,        0,        0,        0,      118,    31354,    11810,    59004,    22714,        0,    80177,     2781,     1076,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  751, 0.0000000, 0.0000004, 2.5649997,   5.0000,  3.20601,        0,        0,  0.00559,        0,        0,        0, 18343.985,        0,        0,        1,      133,    31256,    11647,    58811,    22459,        1,    80313,     2663,     1023,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  752, 0.0000000, -0.0000000, 2.5700002,   5.0000,  3.20286,        0,        0,  0.00559,        0,        0,        0, 18115.996,        0,        0,        0,      132,    30776,    11563,    58023,    22409,        0,    79534,     2645,     1101,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  753, 0.0000000, 0.0000004, 2.5749997,   5.0000,  3.20439,        0,        0,  0.00556,        0,        0,        0, 17911.053,        0,        0,        1,      145,    30327,    11594,    57394,    22428,        1,    79202,     2694,     1059,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  754, 0.0000000, 0.0000004, 2.5799997,   5.0000,  3.20365,        0,        0,  0.00554,        0,        0,        0, 17895.525,        0,        0,        0,      132,    30493,    11574,    57331,    22302,        0,    79280,     2726,     1069,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  755, 0.0000000, -0.0000000, 2.5850002,   5.0000,  3.20428,        0,        0,  0.00561,        0,        0,        0, 17493.165,        0,        0,        0,      151,    29845,    11596,    56053,    22148,        0,    78408,     2665,     1084,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  756, 0.0000000, 0.0000004, 2.5899998,   5.0000,  3.20425,        0,        0,   0.0055,        0,        0,        0, 17566.357,        0,        0,        0,      127,    29997,    11874,    56287,    22802,        0,    79283,     2685,     1061,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  757, 0.0000000, 0.0000004, 2.5949999,   5.0000,  3.20264,        0,        0,  0.00554,        0,        0,        0, 17378.163,        0,        0,        1,      118,    29703,    11767,    55656,    22577,        1,    78716,     2558,     1092,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  758, 0.0000000, -0.0000000, 2.6000005,   4.5200,  2.89098,        0,        0,  0.00497,        0,        0,        0, 17289.293,        0,        0,        0,      117,    26535,    10679,    49983,    20550,        0,    71019,     2213,      955,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  759, 0.0000000, 0.0000004, 2.6050001,   4.4800,  2.86421,        0,        0,  0.00497,        0,        0,        0, 17156.214,        0,        0,        0,      101,    26137,    10536,    49139,    20281,        0,    70539,     2311,      956,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  760, 0.0000000, 0.0000004, 2.6100003,   4.4300,  2.83146,        0,        0,  0.00487,        0,        0,        0, 16925.544,        0,        0,        0,       97,    25304,    10525,    47924,    20120,        0,    69767,     2240,      950,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  761, 0.0000000, 0.0000004, 2.6149995,   4.3800,  2.79938,        0,        0,  0.00488,        0,        0,        0, 16584.029,        0,        0,        0,      107,    24619,     9946,    46425,    19174,        0,    66616,     2148,      905,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  762, 0.0000000, 0.0000004, 2.6200005,   4.3200,  2.75517,        0,        0,  0.00481,        0,        0,        0, 16671.567,        0,        0,        0,      122,    24444,     9899,    45933,    19151,        0,    66950,     2104,      918,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  763, 0.0000000, 0.0000004, 2.6250007,   4.2700,  2.72613,        0,        0,  0.00477,        0,        0,        0, 16716.004,        0,        0,        0,      103,    24195,     9974,    45570,    19259,        0,    66351,     2138,      909,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  764, 0.0000000, 0.0000004, 2.6299999,   4.2100,  2.68487,        0,        0,  0.00469,        0,        0,        0, 16508.807,        0,        0,        0,      113,    23451,     9879,    44324,    18955,        0,    65461,     2061,      896,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  765, 0.0000000, -0.0000000, 2.6349996,   4.1500,  2.64622,        0,        0,  0.00468,        0,        0,        0, 16429.473,        0,        0,        0,      114,    23165,     9791,    43476,    18647,        0,    64743,     1998,      889,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  766, 0.0000000, -0.0000000, 2.6399997,   4.0900,  2.60881,        0,        0,  0.00454,        0,        0,        0, 16439.296,        0,        0,        0,       87,    22831,     9519,    42887,    18467,        0,    63634,     2017,      872,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  767, 0.0000000, 0.0000005, 2.6450003,   4.0300,   2.5688,        0,        0,  0.00449,        0,        0,        0, 16285.814,        0,        0,        0,       79,    22256,     9241,    41835,    18029,        0,    62607,     1950,      818,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  768, 0.0000000, -0.0000000, 2.6500000,   3.9700,  2.53044,        0,        0,  0.00446,        0,        0,        0, 15941.892,        0,        0,        1,       98,    21416,     9247,    40340,    17722,        1,    61167,     1934,      813,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  769, 0.0000000, -0.0000000, 2.6550001,   3.9100,  2.48883,        0,        0,  0.00432,        0,        0,        0, 15903.858,        0,        0,        1,       97,    21058,     9112,    39582,    17450,        1,    60608,     1798,      828,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  770, 0.0000000, -0.0000000, 2.6599993,   3.8400,  2.44374,        0,        0,  0.00428,        0,        0,        0, 15719.348,        0,        0,        0,       93,    20456,     9013,    38414,    17363,        0,    59282,     1744,      831,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  771, 0.0000000, -0.0000000, 2.6650003,   3.7700,  2.39827,        0,        0,  0.00418,        0,        0,        0, 15642.526,        0,        0,        0,       89,    20043,     8788,    37515,    16833,        0,    58463,     1816,      724,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  772, 0.0000000, -0.0000000, 2.6700004,   3.7000,  2.35367,        0,        0,  0.00413,        0,        0,        0, 15667.447,        0,        0,        0,      101,    19587,     8542,    36876,    16360,        0,    56696,     1771,      778,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  773, 0.0000000, -0.0000000, 2.6749995,   3.6300,  2.30597,        0,        0,  0.00406,        0,        0,        0, 15514.946,        0,        0,        1,       76,    19187,     8329,    35777,    16057,        1,    55828,     1699,      724,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  774, 0.0000000, -0.0000000, 2.6800005,   3.5600,  2.25929,        0,        0,  0.00393,        0,        0,        0, 15434.052,        0,        0,        0,       86,    18582,     8168,    34870,    15982,        0,    54807,     1679,      739,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  775, 0.0000000, -0.0000000, 2.6850005,   3.4900,  2.21553,        0,        0,  0.00389,        0,        0,        0, 15188.691,        0,        0,        0,       75,    18010,     8145,    33651,    15713,        0,    53544,     1593,      739,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  776, 0.0000000, -0.0000000, 2.6899996,   3.4200,  2.16903,        0,        0,  0.00382,        0,        0,        0, 15343.725,        0,        0,        0,       76,    17618,     8009,    33281,    15555,        0,    52615,     1472,      723,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  777, 0.0000000, -0.0000000, 2.6950005,   3.3500,  2.12378,        0,        0,  0.00372,        0,        0,        0, 15183.305,        0,        0,        0,       82,    17221,     7984,    32246,    15272,        0,    52541,     1505,      741,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  778, 0.0000000, -0.0000000, 2.7000004,   3.2700,  2.07197,        0,        0,  0.00366,        0,        0,        0, 15050.411,        0,        0,        0,       60,    16607,     7720,    31184,    15012,        0,    51069,     1461,      699,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  779, 0.0000000, -0.0000000, 2.7049994,   3.2000,  2.02419,        0,        0,  0.00355,        0,        0,        0, 14927.946,        0,        0,        1,       80,    16068,     7615,    30217,    14703,        1,    49107,     1425,      718,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  780, 0.0000000, -0.0000000, 2.7100002,   3.1200,  1.97315,        0,        0,  0.00345,        0,        0,        0, 14766.237,        0,        0,        0,       80,    15550,     7421,    29136,    14229,        0,    47765,     1394,      714,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  781, 0.0000000, -0.0000000, 2.7150000,   3.0500,   1.9276,        0,        0,  0.00336,        0,        0,        0, 14615.065,        0,        0,        1,       70,    14958,     7065,    28172,    13757,        1,    46471,     1305,      627,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  782, 0.0000000, 0.0000005, 2.7200003,   2.9700,  1.87567,        0,        0,  0.00325,        0,        0,        0, 14678.488,        0,        0,        1,       58,    14678,     6897,    27532,    13449,        1,    45241,     1273,      613,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  783, 0.0000000, -0.0000000, 2.7249995,   2.8900,  1.82035,        0,        0,  0.00318,        0,        0,        0, 14713.654,        0,        0,        0,       49,    14203,     6948,    26784,    13246,        0,    44159,     1262,      663,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  784, 0.0000000, 0.0000005, 2.7300006,   2.8100,  1.77237,        0,        0,   0.0031,        0,        0,        0, 14622.793,        0,        0,        0,       60,    13877,     6608,    25917,    12628,        0,    42774,     1178,      604,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  785, 0.0000000, 0.0000005, 2.7349993,   2.7400,  1.72555,        0,        0,  0.00301,        0,        0,        0, 14434.238,        0,        0,        1,       50,    13301,     6580,    24907,    12496,        1,    41775,     1180,      613,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  786, 0.0000000, 0.0000005, 2.7399999,   2.6600,  1.67369,        0,        0,  0.00295,        0,        0,        0, 14289.385,        0,        0,        0,       54,    12807,     6454,    23916,    12241,        0,    40699,     1107,      559,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  787, 0.0000000, 0.0000005, 2.7449994,   2.5800,  1.62056,        0,        0,  0.00284,        0,        0,        0, 13988.374,        0,        0,        0,       58,    12086,     5979,    22669,    11714,        0,    38863,     1031,      555,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  788, 0.0000000, -0.0000000, 2.7499994,   2.5000,   1.5662,        0,        0,  0.00275,        0,        0,        0, 14270.208,        0,        0,        0,       48,    12067,     5788,    22350,    11328,        0,    38210,     1055,      530,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  789, 0.0000000, -0.0000000, 2.7549998,   2.4200,   1.5169,        0,        0,  0.00268,        0,        0,        0, 13906.652,        0,        0,        0,       61,    11108,     5561,    21095,    10741,        0,    36444,     1039,      525,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  790, 0.0000000, 0.0000005, 2.7600005,   2.3400,  1.45973,        0,        0,  0.00258,        0,        0,        0, 13577.853,        0,        0,        0,       49,    10452,     5659,    19820,    10748,        0,    35178,      974,      503,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  791, 0.0000000, -0.0000000, 2.7650003,   2.2600,  1.41127,        0,        0,  0.00249,        0,        0,        0, 13661.454,        0,        0,        0,       57,    10240,     5374,    19280,    10356,        0,    34270,     1024,      458,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  792, 0.0000000, -0.0000000, 2.7700005,   2.1900,  1.36657,        0,        0,  0.00243,        0,        0,        0, 13554.373,        0,        0,        0,       53,     9887,     5198,    18523,    10047,        0,    33076,      925,      464,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  793, 0.0000000, -0.0000000, 2.7749997,   2.1100,  1.31274,        0,        0,  0.00232,        0,        0,        0, 13535.049,        0,        0,        0,       61,     9553,     5035,    17768,     9730,        0,    32024,      983,      479,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  794, 0.0000000, -0.0000000, 2.7800007,   2.0300,  1.26169,        0,        0,  0.00225,        0,        0,        0, 13332.118,        0,        0,        1,       61,     9061,     4843,    16821,     9328,        1,    30714,      889,      384,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  795, 0.0000000, -0.0000000, 2.7850007,   1.9500,  1.20992,        0,        0,  0.00216,        0,        0,        0, 13257.901,        0,        0,        0,       64,     8693,     4677,    16041,     9044,        0,    29641,      828,      430,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  796, 0.0000000, -0.0000000, 2.7899996,   1.8800,  1.16458,        0,        0,  0.00208,        0,        0,        0, 13193.598,        0,        0,        0,       65,     8250,     4449,    15365,     8658,        0,    28565,      785,      423,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  797, 0.0000000, -0.0000000, 2.7950004,   1.8000,  1.11277,        0,        0,  0.00198,        0,        0,        0, 12937.984,        0,        0,        0,       57,     7750,     4305,    14397,     8449,        0,    27365,      778,      384,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  798, 0.0000000, -0.0000000, 2.8000001,   1.7300,  1.06665,        0,        0,  0.00191,        0,        0,        0, 12788.637,        0,        0,        0,       49,     7368,     4249,    13641,     8165,        0,    26468,      702,      363,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  799, 0.0000000, 0.0000005, 2.8016660,   1.7000,   1.0457,        0,        0,  0.00189,        0,        0,        0, 12888.974,        0,        0,        1,       46,     7255,     4090,    13478,     7835,        1,    25638,      696,      378,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  800, 0.0000000, 0.0000005, 2.8033332,   1.6800,  1.03365,        0,        0,  0.00182,        0,        0,        0, 12780.922,        0,        0,        0,       42,     6995,     4054,    13211,     7932,        0,    25445,      692,      381,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  801, 0.0000000, 0.0000005, 2.8050003,   1.6500,  1.01429,        0,        0,  0.00183,        0,        0,        0, 12869.101,        0,        0,        0,       47,     6967,     3956,    13053,     7723,        0,    25044,      704,      354,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  802, 0.0000000, 0.0000005, 2.8066672,   1.6300,  0.99983,        0,        0,  0.00181,        0,        0,        0, 12787.174,        0,        0,        0,       25,     6769,     3939,    12785,     7525,        0,    24618,      648,      352,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  803, 0.0000000, -0.0000000, 2.8083327,   1.6000,  0.98226,        0,        0,  0.00174,        0,        0,        0, 12677.906,        0,        0,        0,       44,     6687,     3932,    12453,     7650,        0,    24165,      650,      326,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  804, 0.0000000, -0.0000000, 2.8099994,   1.5800,  0.96867,        0,        0,  0.00175,        0,        0,        0, 12846.48,        0,        0,        0,       26,     6713,     3828,    12444,     7364,        0,    23905,      643,      370,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  805, 0.0000000, -0.0000000, 2.8116660,   1.5600,  0.95647,        0,        0,  0.00172,        0,        0,        0, 12826.33,        0,        0,        0,       36,     6650,     3734,    12268,     7338,        0,    23743,      634,      318,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  806, 0.0000000, 0.0000005, 2.8133339,   1.5300,  0.93562,        0,        0,  0.00168,        0,        0,        0, 12786.174,        0,        0,        0,       40,     6464,     3786,    11963,     7252,        0,    23218,      653,      368,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  807, 0.0000000, 0.0000005, 2.8150003,   1.5100,  0.92323,        0,        0,  0.00167,        0,        0,        0, 13084.497,        0,        0,        0,       58,     6588,     3742,    12080,     7131,        0,    23291,      725,      333,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  808, 0.0000000, 0.0000005, 2.8166666,   1.4800,  0.90338,        0,        0,  0.00164,        0,        0,        0, 12986.783,        0,        0,        0,       43,     6311,     3669,    11732,     6912,        0,    22535,      650,      357,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  809, 0.0000000, 0.0000005, 2.8183327,   1.4600,  0.89078,        0,        0,  0.00159,        0,        0,        0, 12707.964,        0,        0,        0,       68,     6173,     3460,    11320,     6823,        0,    22413,      698,      316,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  810, 0.0000000, -0.0000000, 2.8200002,   1.4400,  0.87609,        0,        0,  0.00158,        0,        0,        0, 12869.682,        0,        0,        0,       54,     6055,     3486,    11275,     6711,        0,    21956,      642,      289,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  811, 0.0000000, -0.0000000, 2.8216661,   1.4100,  0.85815,        0,        0,  0.00155,        0,        0,        0, 13018.703,        0,        0,        0,       51,     6043,     3463,    11172,     6717,        0,    21938,      642,      313,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  812, 0.0000000, 0.0000005, 2.8233333,   1.3900,  0.84465,        0,        0,  0.00153,        0,        0,        0, 13135.618,        0,        0,        0,       75,     6014,     3387,    11095,     6527,        0,    21358,      677,      297,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  813, 0.0000000, -0.0000000, 2.8250004,   1.3700,  0.83165,        0,        0,  0.00158,        0,        0,        0, 13024.71,        0,        0,        0,       71,     5910,     3362,    10832,     6506,        0,    21407,      639,      290,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
